Open,High,Low,Volume,Close,Date
69657.13,69862.4,69565.0,773.55741,69799.99,2024-06-12 23:00:00
69616.01,69675.0,69492.0,420.27341,69657.13,2024-06-12 22:30:00
69331.11,69651.97,69289.5,555.3344,69616.0,2024-06-12 22:00:00
69734.0,69786.46,69322.58,766.64761,69331.1,2024-06-12 21:30:00
69826.73,69826.73,69539.54,843.25583,69734.0,2024-06-12 21:00:00
69960.56,69999.0,69720.85,1010.50502,69826.72,2024-06-12 20:30:00
69867.87,69980.0,69698.3,1094.95534,69960.57,2024-06-12 20:00:00
69320.01,69935.99,69300.01,1340.41684,69867.87,2024-06-12 19:30:00
69183.99,69507.8,69111.78,961.39926,69320.0,2024-06-12 19:00:00
69339.29,69649.8,69084.0,1773.70313,69184.0,2024-06-12 18:30:00
68010.0,69488.0,68010.0,4809.07344,69339.29,2024-06-12 18:00:00
67778.43,68010.0,67736.0,570.32698,68010.0,2024-06-12 17:30:00
67820.01,67872.96,67716.22,427.24778,67778.43,2024-06-12 17:00:00
67991.99,68015.4,67808.02,339.43423,67820.0,2024-06-12 16:30:00
67859.04,68059.01,67792.0,374.9491,67991.98,2024-06-12 16:00:00
67753.33,68019.0,67753.32,781.6645,67859.03,2024-06-12 15:30:00
67451.76,67804.0,67411.9,630.06073,67753.32,2024-06-12 15:00:00
67393.47,67496.0,67353.02,275.07951,67451.76,2024-06-12 14:30:00
67396.05,67459.46,67376.1,224.23544,67393.46,2024-06-12 14:00:00
67453.64,67532.64,67396.05,306.04911,67396.05,2024-06-12 13:30:00
67383.73,67500.01,67341.2,322.22622,67453.63,2024-06-12 13:00:00
67281.63,67440.0,67229.78,318.76296,67383.74,2024-06-12 12:30:00
67335.97,67382.81,67269.66,248.39482,67281.64,2024-06-12 12:00:00
67243.21,67381.25,67243.2,272.13324,67335.97,2024-06-12 11:30:00
67370.08,67418.74,67195.97,328.03158,67243.21,2024-06-12 11:00:00
67481.6,67505.13,67360.0,249.74515,67370.08,2024-06-12 10:30:00
67540.0,67624.89,67462.09,387.62862,67481.59,2024-06-12 10:00:00
67407.01,67580.11,67350.01,585.59544,67540.01,2024-06-12 09:30:00
67353.22,67460.0,67317.77,202.88229,67407.0,2024-06-12 09:00:00
67415.26,67496.25,67352.22,387.04238,67353.22,2024-06-12 08:30:00
67529.25,67558.8,67329.74,406.93459,67415.25,2024-06-12 08:00:00
67180.0,67596.15,67128.08,470.53638,67529.24,2024-06-12 07:30:00
66980.0,67187.71,66905.0,344.40662,67180.01,2024-06-12 07:00:00
67199.99,67240.0,66906.25,544.90126,66979.99,2024-06-12 06:30:00
67232.01,67307.06,67183.47,242.64771,67199.99,2024-06-12 06:00:00
67314.23,67436.53,67231.58,322.90217,67232.0,2024-06-12 05:30:00
67364.5,67388.01,67309.91,203.32147,67314.24,2024-06-12 05:00:00
67360.22,67588.22,67349.88,427.90193,67364.5,2024-06-12 04:30:00
67384.22,67384.22,67311.42,179.81931,67360.22,2024-06-12 04:00:00
67396.61,67572.54,67365.38,320.65677,67384.21,2024-06-12 03:30:00
67305.77,67396.62,67202.26,192.35741,67396.61,2024-06-12 03:00:00
67290.07,67327.09,67253.2,222.20573,67305.77,2024-06-12 02:30:00
67332.6,67332.6,67173.92,344.92404,67290.07,2024-06-12 02:00:00
67407.02,67500.0,67257.01,495.0888,67332.59,2024-06-12 01:30:00
67164.58,67586.64,67158.01,830.89369,67407.01,2024-06-12 01:00:00
67117.31,67277.98,67070.51,588.62672,67164.58,2024-06-12 00:30:00
66994.63,67229.93,66936.87,938.96367,67117.3,2024-06-12 00:00:00
66771.0,67055.92,66652.39,668.28062,66994.63,2024-06-11 23:30:00
66295.02,66805.98,66272.0,659.43527,66770.99,2024-06-11 23:00:00
66487.48,66644.0,66175.0,867.7027,66295.03,2024-06-11 22:30:00
66607.98,66738.78,66325.62,786.87824,66487.47,2024-06-11 22:00:00
66244.48,66691.08,66161.26,1210.36969,66607.98,2024-06-11 21:30:00
66862.7,66880.0,66051.0,2940.24265,66244.48,2024-06-11 21:00:00
66851.27,67076.0,66633.16,858.38772,66862.69,2024-06-11 20:30:00
66920.61,67103.42,66840.01,542.34774,66851.26,2024-06-11 20:00:00
66812.01,67027.43,66776.81,875.225,66920.62,2024-06-11 19:30:00
67259.65,67259.65,66568.35,1780.42709,66812.0,2024-06-11 19:00:00
67020.0,67278.88,66855.0,763.00328,67259.65,2024-06-11 18:30:00
66807.48,67163.92,66807.48,762.77452,67019.99,2024-06-11 18:00:00
66890.0,67194.31,66790.8,827.21563,66807.48,2024-06-11 17:30:00
66934.68,67039.44,66790.0,749.53772,66890.01,2024-06-11 17:00:00
66961.99,67123.13,66762.58,1012.93784,66934.68,2024-06-11 16:30:00
67267.18,67267.91,66864.58,665.60993,66961.99,2024-06-11 16:00:00
67084.33,67303.46,66732.0,1336.64377,67267.18,2024-06-11 15:30:00
67378.48,67427.99,66900.0,1520.4678,67084.34,2024-06-11 15:00:00
67516.75,67662.49,67331.18,494.45362,67378.48,2024-06-11 14:30:00
67450.0,67624.0,67436.0,445.05503,67516.74,2024-06-11 14:00:00
67570.18,67641.03,67284.38,1057.79315,67450.0,2024-06-11 13:30:00
67841.95,67844.76,67526.95,705.26878,67570.18,2024-06-11 13:00:00
67691.99,67841.96,67561.46,637.59636,67841.96,2024-06-11 12:30:00
67696.28,67745.33,67325.0,1038.17869,67692.0,2024-06-11 12:00:00
67903.58,67974.49,67556.55,757.44232,67696.28,2024-06-11 11:30:00
67863.94,67903.58,67657.03,819.20026,67903.57,2024-06-11 11:00:00
68024.03,68056.28,67829.82,709.95914,67863.95,2024-06-11 10:30:00
67941.64,68116.4,67637.21,1092.07377,68024.04,2024-06-11 10:00:00
68464.0,68464.0,67617.0,2038.07901,67941.65,2024-06-11 09:30:00
68453.3,68467.43,68314.33,579.44289,68464.0,2024-06-11 09:00:00
68268.62,68488.0,68170.0,708.58946,68453.29,2024-06-11 08:30:00
68155.99,68333.0,67970.0,1674.56838,68268.62,2024-06-11 08:00:00
68724.0,68922.29,67900.0,2563.37214,68155.99,2024-06-11 07:30:00
69439.48,69479.16,68500.0,1902.42749,68724.01,2024-06-11 07:00:00
69410.86,69523.71,69374.9,199.25202,69439.48,2024-06-11 06:30:00
69490.21,69535.99,69400.0,204.35191,69410.85,2024-06-11 06:00:00
69540.0,69590.01,69490.2,236.66471,69490.2,2024-06-11 05:30:00
69486.91,69563.38,69418.44,180.67521,69540.0,2024-06-11 05:00:00
69495.99,69555.0,69400.01,164.07395,69486.91,2024-06-11 04:30:00
69548.9,69548.9,69424.28,181.96759,69495.99,2024-06-11 04:00:00
69585.49,69592.0,69473.18,189.99214,69548.89,2024-06-11 03:30:00
69555.61,69606.5,69544.09,149.0481,69585.48,2024-06-11 03:00:00
69632.51,69694.68,69530.0,184.21241,69555.61,2024-06-11 02:30:00
69588.22,69700.51,69576.43,634.8848,69632.51,2024-06-11 02:00:00
69490.81,69588.23,69334.46,621.81519,69588.23,2024-06-11 01:30:00
69758.05,69758.06,69386.81,568.06489,69490.8,2024-06-11 01:00:00
69860.01,69860.01,69500.0,779.2254,69758.05,2024-06-11 00:30:00
69872.0,69939.98,69737.56,266.62439,69860.01,2024-06-11 00:00:00
70043.01,70141.1,69862.72,933.17334,69872.0,2024-06-10 23:30:00
69869.82,70060.0,69830.8,259.39938,70043.0,2024-06-10 23:00:00
69972.18,69972.18,69761.89,331.85647,69869.83,2024-06-10 22:30:00
69805.76,70027.59,69723.21,448.20231,69972.17,2024-06-10 22:00:00
70066.12,70105.82,69722.0,709.61528,69805.77,2024-06-10 21:30:00
69878.08,70195.94,69828.7,1248.8438,70066.12,2024-06-10 21:00:00
69662.1,69988.0,69612.26,841.97971,69878.08,2024-06-10 20:30:00
69453.41,69662.1,69412.9,547.72865,69662.09,2024-06-10 20:00:00
69408.21,69464.68,69300.01,271.11597,69453.4,2024-06-10 19:30:00
69333.94,69512.9,69201.59,577.06326,69408.21,2024-06-10 19:00:00
69364.0,69405.47,69270.0,262.23978,69333.93,2024-06-10 18:30:00
69520.01,69520.01,69331.55,212.00253,69363.99,2024-06-10 18:00:00
69473.89,69520.01,69355.04,243.61198,69520.0,2024-06-10 17:30:00
69372.22,69550.0,69337.02,340.41468,69473.89,2024-06-10 17:00:00
69439.99,69440.0,69364.74,129.64707,69372.21,2024-06-10 16:30:00
69361.66,69440.0,69357.38,165.34047,69439.99,2024-06-10 16:00:00
69450.0,69470.93,69360.4,274.68544,69361.67,2024-06-10 15:30:00
69293.47,69474.39,69172.29,518.9352,69449.99,2024-06-10 15:00:00
69387.5,69436.3,69276.93,243.63666,69293.46,2024-06-10 14:30:00
69464.79,69494.99,69384.1,232.94956,69387.5,2024-06-10 14:00:00
69304.0,69484.39,69279.35,311.68829,69464.78,2024-06-10 13:30:00
69460.49,69467.99,69249.99,385.81337,69303.99,2024-06-10 13:00:00
69429.87,69500.0,69336.59,298.54155,69460.49,2024-06-10 12:30:00
69568.65,69584.41,69301.0,387.94983,69429.87,2024-06-10 12:00:00
69580.47,69618.76,69493.72,414.15449,69568.66,2024-06-10 11:30:00
69550.81,69594.0,69530.0,184.12649,69580.48,2024-06-10 11:00:00
69674.33,69674.33,69550.8,154.64643,69550.8,2024-06-10 10:30:00
69630.0,69677.5,69629.99,105.92892,69674.33,2024-06-10 10:00:00
69613.2,69638.27,69530.95,180.69932,69629.99,2024-06-10 09:30:00
69742.04,69744.66,69574.8,171.41685,69613.2,2024-06-10 09:00:00
69716.01,69767.41,69667.45,165.53504,69742.05,2024-06-10 08:30:00
69772.01,69801.34,69700.0,325.11296,69716.0,2024-06-10 08:00:00
69625.52,69790.0,69608.4,398.23824,69772.0,2024-06-10 07:30:00
69578.85,69686.42,69565.45,347.74725,69625.52,2024-06-10 07:00:00
69559.99,69603.6,69516.0,127.39808,69578.84,2024-06-10 06:30:00
69500.01,69560.0,69426.0,178.70672,69559.99,2024-06-10 06:00:00
69648.15,69655.11,69482.3,271.93997,69500.0,2024-06-10 05:30:00
69652.42,69684.93,69632.4,64.72786,69648.14,2024-06-10 05:00:00
69634.36,69663.62,69596.01,106.70617,69652.42,2024-06-10 04:30:00
69633.61,69675.84,69621.2,112.55395,69634.35,2024-06-10 04:00:00
69749.95,69787.13,69633.34,170.48421,69633.6,2024-06-10 03:30:00
69717.0,69821.53,69610.0,182.48697,69749.96,2024-06-10 03:00:00
69686.86,69734.7,69677.3,92.6164,69717.0,2024-06-10 02:30:00
69666.74,69700.0,69590.33,106.23585,69686.85,2024-06-10 02:00:00
69710.26,69730.81,69624.0,209.13789,69666.73,2024-06-10 01:30:00
69850.0,69852.0,69660.03,252.86873,69710.26,2024-06-10 01:00:00
69738.09,69857.14,69720.0,306.17418,69850.0,2024-06-10 00:30:00
69786.72,69808.0,69681.66,183.08174,69738.1,2024-06-10 00:00:00
69660.52,69848.32,69611.26,571.99027,69786.71,2024-06-09 23:30:00
69584.0,69666.0,69570.0,124.94506,69660.51,2024-06-09 23:00:00
69622.88,69698.48,69584.0,156.82082,69584.01,2024-06-09 22:30:00
69573.67,69636.98,69552.8,132.4078,69622.88,2024-06-09 22:00:00
69508.64,69616.39,69500.0,253.77546,69573.67,2024-06-09 21:30:00
69464.4,69565.0,69464.39,213.48154,69508.64,2024-06-09 21:00:00
69490.13,69590.37,69420.42,502.98463,69464.39,2024-06-09 20:30:00
69329.2,69495.71,69264.01,307.56126,69490.12,2024-06-09 20:00:00
69467.04,69559.0,69304.97,372.36498,69329.19,2024-06-09 19:30:00
69487.15,69490.74,69250.01,925.40053,69467.03,2024-06-09 19:00:00
69712.96,69777.0,69389.28,591.78361,69487.15,2024-06-09 18:30:00
69363.25,69760.0,69361.5,721.83142,69712.95,2024-06-09 18:00:00
69367.68,69380.0,69351.11,142.89565,69363.25,2024-06-09 17:30:00
69353.88,69389.0,69334.97,122.12846,69367.69,2024-06-09 17:00:00
69346.5,69363.99,69333.0,103.5371,69353.88,2024-06-09 16:30:00
69347.2,69356.0,69334.02,111.99003,69346.49,2024-06-09 16:00:00
69369.99,69373.24,69333.07,124.88261,69347.19,2024-06-09 15:30:00
69359.77,69397.19,69341.95,115.15242,69369.98,2024-06-09 15:00:00
69352.15,69359.78,69344.0,80.77108,69359.77,2024-06-09 14:30:00
69311.39,69356.0,69311.38,77.95935,69352.15,2024-06-09 14:00:00
69295.64,69343.45,69283.45,132.672,69311.39,2024-06-09 13:30:00
69370.61,69388.0,69273.47,267.81602,69295.64,2024-06-09 13:00:00
69391.02,69425.7,69361.21,100.65838,69370.6,2024-06-09 12:30:00
69365.4,69400.0,69323.74,106.12843,69391.01,2024-06-09 12:00:00
69293.48,69369.56,69276.95,140.18618,69365.4,2024-06-09 11:30:00
69293.47,69360.4,69293.47,109.01159,69293.47,2024-06-09 11:00:00
69304.44,69307.49,69234.73,92.52895,69293.48,2024-06-09 10:30:00
69300.0,69306.22,69274.79,95.12557,69304.44,2024-06-09 10:00:00
69259.38,69300.0,69244.64,120.08223,69300.0,2024-06-09 09:30:00
69200.0,69298.0,69184.01,165.2067,69259.38,2024-06-09 09:00:00
69174.92,69216.88,69130.24,146.05149,69199.99,2024-06-09 08:30:00
69221.58,69260.0,69139.93,241.89416,69174.93,2024-06-09 08:00:00
69285.01,69298.0,69219.98,145.03231,69221.57,2024-06-09 07:30:00
69289.99,69346.9,69285.0,91.88782,69285.0,2024-06-09 07:00:00
69268.7,69290.0,69230.0,115.41939,69289.99,2024-06-09 06:30:00
69276.23,69327.99,69225.84,146.509,69268.7,2024-06-09 06:00:00
69310.46,69310.46,69275.0,132.61884,69276.23,2024-06-09 05:30:00
69303.37,69335.13,69292.99,134.12052,69310.46,2024-06-09 05:00:00
69338.15,69340.0,69293.54,119.60424,69303.38,2024-06-09 04:30:00
69301.87,69347.72,69301.83,94.71463,69338.15,2024-06-09 04:00:00
69404.9,69404.91,69290.28,106.46342,69301.87,2024-06-09 03:30:00
69396.97,69424.47,69384.16,81.3536,69404.91,2024-06-09 03:00:00
69372.74,69400.0,69327.04,97.93435,69396.96,2024-06-09 02:30:00
69401.88,69401.89,69313.31,187.43223,69372.73,2024-06-09 02:00:00
69460.0,69475.18,69401.88,116.60248,69401.89,2024-06-09 01:30:00
69473.87,69480.0,69427.88,137.11102,69460.01,2024-06-09 01:00:00
69454.88,69490.0,69454.88,112.24529,69473.86,2024-06-09 00:30:00
69480.0,69480.0,69434.42,101.26865,69454.89,2024-06-09 00:00:00
69440.0,69480.0,69427.98,168.06016,69479.99,2024-06-08 23:30:00
69416.13,69470.0,69336.01,203.92208,69439.99,2024-06-08 23:00:00
69387.16,69467.93,69370.79,285.22498,69416.13,2024-06-08 22:30:00
69342.0,69404.0,69325.81,245.10626,69387.15,2024-06-08 22:00:00
69430.01,69470.16,69292.22,325.1256,69342.0,2024-06-08 21:30:00
69448.43,69480.0,69430.0,133.25716,69430.01,2024-06-08 21:00:00
69461.68,69491.36,69421.17,208.18024,69448.44,2024-06-08 20:30:00
69333.53,69462.25,69330.11,223.12211,69461.69,2024-06-08 20:00:00
69430.01,69431.99,69309.82,315.74046,69333.52,2024-06-08 19:30:00
69228.43,69430.01,69168.02,473.60594,69430.0,2024-06-08 19:00:00
69360.22,69360.23,69210.58,328.05302,69228.42,2024-06-08 18:30:00
69346.2,69373.25,69289.58,141.93223,69360.22,2024-06-08 18:00:00
69365.94,69430.0,69265.0,294.68123,69346.2,2024-06-08 17:30:00
69499.31,69499.32,69318.19,311.25621,69365.93,2024-06-08 17:00:00
69453.39,69515.0,69453.39,235.85451,69499.32,2024-06-08 16:30:00
69363.02,69495.98,69363.02,176.20053,69453.4,2024-06-08 16:00:00
69443.25,69463.65,69360.01,208.55694,69363.02,2024-06-08 15:30:00
69448.41,69495.99,69414.34,158.21786,69443.24,2024-06-08 15:00:00
69436.43,69465.0,69382.8,171.6676,69448.4,2024-06-08 14:30:00
69424.91,69464.0,69381.81,167.24577,69436.42,2024-06-08 14:00:00
69582.2,69582.2,69424.9,196.99431,69424.9,2024-06-08 13:30:00
69499.31,69582.2,69447.38,297.37742,69582.2,2024-06-08 13:00:00
69333.44,69500.55,69333.44,242.77557,69499.31,2024-06-08 12:30:00
69406.0,69410.0,69314.41,162.81605,69333.45,2024-06-08 12:00:00
69320.0,69414.89,69296.26,238.89195,69406.0,2024-06-08 11:30:00
69306.4,69342.79,69260.0,153.77353,69319.99,2024-06-08 11:00:00
69316.74,69319.74,69232.15,199.58208,69306.39,2024-06-08 10:30:00
69366.22,69377.88,69277.96,258.99053,69316.73,2024-06-08 10:00:00
69432.0,69466.92,69352.18,167.12384,69366.21,2024-06-08 09:30:00
69508.58,69525.0,69411.3,180.32764,69432.0,2024-06-08 09:00:00
69422.11,69508.59,69422.1,204.73145,69508.59,2024-06-08 08:30:00
69401.14,69441.85,69395.4,143.40859,69422.11,2024-06-08 08:00:00
69465.24,69465.25,69387.6,156.84947,69401.14,2024-06-08 07:30:00
69385.81,69475.04,69380.5,250.23567,69465.25,2024-06-08 07:00:00
69401.5,69434.98,69287.28,280.9213,69385.8,2024-06-08 06:30:00
69457.29,69482.75,69393.7,223.72487,69401.5,2024-06-08 06:00:00
69355.6,69457.3,69296.41,351.44408,69457.29,2024-06-08 05:30:00
69335.01,69389.02,69323.54,191.19959,69355.6,2024-06-08 05:00:00
69499.0,69499.0,69335.01,248.95151,69335.02,2024-06-08 04:30:00
69350.0,69585.96,69331.8,348.78268,69499.0,2024-06-08 04:00:00
69250.01,69369.66,69184.0,234.52108,69350.0,2024-06-08 03:30:00
69358.8,69358.81,69210.0,215.67569,69250.01,2024-06-08 03:00:00
69308.0,69377.85,69203.08,280.94926,69358.8,2024-06-08 02:30:00
69070.79,69318.3,69016.4,488.18591,69307.99,2024-06-08 02:00:00
69255.01,69266.81,68978.52,644.34524,69070.78,2024-06-08 01:30:00
69198.57,69448.0,69164.0,794.57372,69255.0,2024-06-08 01:00:00
69154.44,69200.0,68800.0,1139.56771,69198.57,2024-06-08 00:30:00
69041.01,69337.26,68869.0,1470.68749,69154.43,2024-06-08 00:00:00
69803.59,69887.99,68420.0,6800.65171,69041.01,2024-06-07 23:30:00
70438.04,70520.29,69800.37,1464.79061,69803.59,2024-06-07 23:00:00
70873.48,70873.48,70357.27,1120.97407,70438.04,2024-06-07 22:30:00
71181.63,71208.89,70779.0,542.21085,70873.47,2024-06-07 22:00:00
71111.55,71198.78,70938.09,583.75016,71181.63,2024-06-07 21:30:00
71088.86,71145.16,70850.0,752.75386,71111.54,2024-06-07 21:00:00
71430.93,71430.93,70970.13,897.29739,71088.85,2024-06-07 20:30:00
71340.01,71544.06,71260.0,471.13253,71430.94,2024-06-07 20:00:00
71534.6,71543.02,71170.58,519.93713,71340.01,2024-06-07 19:30:00
71377.95,71655.04,71205.21,715.56107,71534.6,2024-06-07 19:00:00
71234.09,71416.38,71056.7,839.66231,71377.96,2024-06-07 18:30:00
71933.2,71997.02,70633.21,3886.15357,71234.09,2024-06-07 18:00:00
71700.0,71971.84,71621.09,1773.9814,71933.19,2024-06-07 17:30:00
71401.28,71700.0,71401.28,923.91799,71699.99,2024-06-07 17:00:00
71377.37,71410.0,71303.4,314.49959,71401.28,2024-06-07 16:30:00
71260.73,71434.86,71202.4,272.46287,71377.38,2024-06-07 16:00:00
71302.06,71369.88,71252.1,305.23442,71260.74,2024-06-07 15:30:00
71204.92,71307.28,71150.0,306.18917,71302.07,2024-06-07 15:00:00
71117.2,71204.92,71060.5,299.54449,71204.92,2024-06-07 14:30:00
71168.34,71168.34,71080.33,334.80394,71117.2,2024-06-07 14:00:00
71110.01,71192.4,71048.12,419.45417,71168.33,2024-06-07 13:30:00
71270.62,71273.06,71068.16,494.90865,71110.0,2024-06-07 13:00:00
71265.7,71310.8,71170.0,359.17044,71270.62,2024-06-07 12:30:00
71236.7,71324.0,71162.38,363.90242,71265.7,2024-06-07 12:00:00
71290.6,71353.06,71222.81,225.54781,71236.7,2024-06-07 11:30:00
71320.0,71449.98,71269.24,618.96977,71290.6,2024-06-07 11:00:00
71226.52,71365.98,71170.0,1069.29488,71320.0,2024-06-07 10:30:00
71161.14,71274.7,71115.33,563.87187,71226.52,2024-06-07 10:00:00
70989.69,71227.02,70989.68,477.86161,71161.13,2024-06-07 09:30:00
70990.38,71015.2,70905.18,206.26968,70989.68,2024-06-07 09:00:00
70824.09,70991.47,70741.2,249.808,70990.38,2024-06-07 08:30:00
70756.34,70827.75,70663.59,235.34465,70824.08,2024-06-07 08:00:00
70840.0,70872.06,70756.34,234.23892,70756.35,2024-06-07 07:30:00
70746.2,70900.0,70670.48,211.59185,70840.01,2024-06-07 07:00:00
70883.05,70885.3,70702.37,281.47183,70746.21,2024-06-07 06:30:00
70835.6,70883.6,70822.75,209.88979,70883.05,2024-06-07 06:00:00
70799.06,70872.4,70740.0,193.9051,70835.59,2024-06-07 05:30:00
70803.4,70840.0,70763.86,277.25213,70799.06,2024-06-07 05:00:00
70901.01,70958.89,70748.8,326.41433,70803.39,2024-06-07 04:30:00
70737.52,70920.76,70737.52,424.96872,70901.01,2024-06-07 04:00:00
70740.51,70811.76,70664.0,231.53548,70737.51,2024-06-07 03:30:00
70693.33,70842.71,70693.33,127.96453,70740.51,2024-06-07 03:00:00
70720.01,70859.81,70667.0,281.47212,70693.34,2024-06-07 02:30:00
70579.97,70742.49,70579.97,278.49619,70720.01,2024-06-07 02:00:00
70479.49,70657.0,70117.64,1370.77801,70579.97,2024-06-07 01:30:00
70939.98,70939.99,70450.0,1030.84487,70479.49,2024-06-07 01:00:00
71075.0,71078.73,70879.05,385.47554,70939.98,2024-06-07 00:30:00
71029.84,71139.99,70960.0,276.34327,71075.0,2024-06-07 00:00:00
71098.3,71158.87,70871.57,315.08734,71029.83,2024-06-06 23:30:00
71179.99,71214.29,70961.74,499.65913,71098.31,2024-06-06 23:00:00
70948.95,71225.01,70800.0,800.73091,71180.0,2024-06-06 22:30:00
71058.34,71078.14,70825.0,1055.77036,70948.95,2024-06-06 22:00:00
71300.0,71379.93,71000.0,1150.64234,71058.34,2024-06-06 21:30:00
71596.77,71700.0,71250.61,789.44806,71300.0,2024-06-06 21:00:00
71464.56,71660.0,71340.01,734.86404,71596.76,2024-06-06 20:30:00
71191.96,71520.0,71182.64,813.54744,71464.57,2024-06-06 20:00:00
71123.1,71239.82,71020.57,773.74418,71191.96,2024-06-06 19:30:00
71165.83,71535.95,71080.46,1322.48935,71123.09,2024-06-06 19:00:00
71187.18,71250.01,71000.0,596.21362,71165.83,2024-06-06 18:30:00
71366.16,71443.6,71052.97,753.32034,71187.17,2024-06-06 18:00:00
71170.01,71397.2,71121.28,633.82429,71366.17,2024-06-06 17:30:00
71010.29,71204.59,71000.94,507.94876,71170.01,2024-06-06 17:00:00
70988.01,71104.88,70935.01,290.83043,71010.28,2024-06-06 16:30:00
70935.34,71000.0,70897.44,226.32409,70988.0,2024-06-06 16:00:00
70978.89,71000.0,70892.5,200.34405,70935.34,2024-06-06 15:30:00
70994.68,70994.68,70910.0,199.54329,70978.88,2024-06-06 15:00:00
70904.01,71147.28,70904.0,367.90896,70994.68,2024-06-06 14:30:00
70975.21,70975.22,70862.5,226.48551,70904.01,2024-06-06 14:00:00
71021.46,71039.5,70868.31,291.64204,70975.22,2024-06-06 13:30:00
70890.05,71069.62,70878.71,340.67668,71021.47,2024-06-06 13:00:00
70888.0,70970.25,70853.23,263.19231,70890.05,2024-06-06 12:30:00
70958.2,70958.2,70804.0,253.00483,70887.99,2024-06-06 12:00:00
70895.45,71037.72,70880.0,324.39232,70958.19,2024-06-06 11:30:00
70830.17,70932.6,70800.0,386.47363,70895.45,2024-06-06 11:00:00
71054.51,71084.4,70820.36,282.30948,70830.18,2024-06-06 10:30:00
70959.79,71106.46,70939.32,297.02955,71054.52,2024-06-06 10:00:00
71050.0,71064.0,70909.7,294.69566,70959.8,2024-06-06 09:30:00
71162.39,71170.77,71012.34,274.09819,71050.0,2024-06-06 09:00:00
71160.01,71188.0,71128.76,147.11679,71162.39,2024-06-06 08:30:00
71206.19,71228.95,71121.59,256.04089,71160.0,2024-06-06 08:00:00
71124.01,71237.02,71103.7,198.1433,71206.19,2024-06-06 07:30:00
71099.99,71189.97,71082.5,215.42981,71124.0,2024-06-06 07:00:00
71018.06,71140.0,70900.0,276.49902,71099.99,2024-06-06 06:30:00
71152.0,71183.99,70955.99,220.64743,71018.06,2024-06-06 06:00:00
71108.0,71179.59,71087.52,250.34088,71152.0,2024-06-06 05:30:00
70850.0,71172.0,70796.8,443.61937,71108.0,2024-06-06 05:00:00
71144.85,71294.47,70700.0,590.77676,70850.0,2024-06-06 04:30:00
71130.42,71274.11,71108.01,166.58856,71144.86,2024-06-06 04:00:00
71138.43,71264.28,71090.0,214.86116,71130.42,2024-06-06 03:30:00
71045.35,71192.34,71036.31,148.47563,71138.42,2024-06-06 03:00:00
71196.02,71211.34,71038.48,214.78711,71045.34,2024-06-06 02:30:00
71253.35,71254.8,71166.93,302.19434,71196.02,2024-06-06 02:00:00
71279.95,71357.68,71160.0,397.2665,71253.35,2024-06-06 01:30:00
70943.55,71398.73,70907.5,481.72531,71279.95,2024-06-06 01:00:00
71096.8,71181.03,70871.2,456.26005,70943.56,2024-06-06 00:30:00
71124.93,71211.99,70895.15,610.10055,71096.81,2024-06-06 00:00:00
71628.98,71748.22,70991.47,1168.43841,71124.93,2024-06-05 23:30:00
71433.22,71704.0,71404.73,597.56967,71628.98,2024-06-05 23:00:00
71312.78,71586.81,71231.48,770.33222,71433.22,2024-06-05 22:30:00
71646.29,71697.95,71268.0,789.16838,71312.77,2024-06-05 22:00:00
71580.01,71758.0,71414.78,731.16528,71646.29,2024-06-05 21:30:00
71543.57,71731.35,71360.72,1205.01869,71580.0,2024-06-05 21:00:00
70867.99,71574.09,70775.0,1562.8401,71543.57,2024-06-05 20:30:00
70739.99,71080.0,70700.8,901.11953,70867.99,2024-06-05 20:00:00
70730.7,70769.24,70383.66,952.2962,70739.99,2024-06-05 19:30:00
71115.59,71115.6,70588.0,926.14985,70730.7,2024-06-05 19:00:00
70940.01,71169.99,70886.65,759.34495,71115.6,2024-06-05 18:30:00
70774.03,71120.0,70657.24,858.842,70940.01,2024-06-05 18:00:00
70971.7,71030.0,70652.6,558.98872,70774.03,2024-06-05 17:30:00
70900.0,71093.96,70855.64,415.1766,70971.71,2024-06-05 17:00:00
70800.33,70999.0,70694.61,325.2701,70900.0,2024-06-05 16:30:00
70778.81,70904.57,70725.03,442.61904,70800.33,2024-06-05 16:00:00
70894.2,70908.59,70728.0,418.01022,70778.82,2024-06-05 15:30:00
70989.36,71013.59,70825.0,391.33409,70894.19,2024-06-05 15:00:00
70927.57,71032.08,70861.0,367.37295,70989.36,2024-06-05 14:30:00
71103.83,71136.0,70880.4,631.88575,70927.57,2024-06-05 14:00:00
71199.99,71243.6,71032.6,463.65811,71103.83,2024-06-05 13:30:00
71065.4,71379.21,71032.6,866.89691,71200.0,2024-06-05 13:00:00
71119.06,71214.26,71063.41,431.03601,71065.39,2024-06-05 12:30:00
70973.23,71150.0,70896.0,663.19394,71119.05,2024-06-05 12:00:00
70999.99,71008.0,70850.0,568.51312,70973.22,2024-06-05 11:30:00
71035.0,71046.19,70890.0,325.08613,70999.99,2024-06-05 11:00:00
71168.54,71196.0,70884.61,479.50186,71034.99,2024-06-05 10:30:00
71030.9,71260.0,71012.0,895.45818,71168.53,2024-06-05 10:00:00
70947.58,71045.04,70826.15,462.81343,71030.9,2024-06-05 09:30:00
70870.0,70991.73,70768.0,385.43528,70947.58,2024-06-05 09:00:00
70837.96,70941.84,70782.06,400.89463,70870.0,2024-06-05 08:30:00
70977.15,71140.3,70821.09,644.19998,70837.96,2024-06-05 08:00:00
